Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
04:44:37:32.878,61,0.0738097876,0.1409504116,0.0000000000,0.0836355016,0.0000000000,0.0000000000,0.0000000000,0.0739183500,0.1393029392,0.1199726835,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242250673,0.0185557473,0.0000000000,0.0256545767,0.0220144037,0.0558181815,0.1086746082,0.0093072504,0.0000000000,0.0000000000,0.0000000000,0.0814219341,0.0953000113,0.0015311630,0.0022035541,0.0754159018,0.0701803491,0.0236566085,0.0036188283,0.0743186623,0.0391357616,0.0224814489,0.0249887481,0.0158450138,0.0135591105,0.0037386620,0.0016000232,0.0000000000,0.0000000000,0.0391065069,0.0147088543,0.0145434802,0.0666497499,0.0000000000,0.0000000000,0.0414352491,0.0292482320,0.0000000315,0.0000000000,0.0000000000,0.0000000000,-0.0661132932,0.0712852925,-0.0152497794,-0.0664008111,0.0712930784,-0.0107606295
04:44:37:33.879,61,0.0742217153,0.1438316852,0.0000000000,0.0850258172,0.0000000000,0.0000000000,0.0000000000,0.0743276030,0.1421481520,0.1216052473,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242825411,0.0183488056,0.0000000000,0.0263960548,0.0232072882,0.0563088246,0.1089187935,0.0089605758,0.0000000000,0.0000000000,0.0000000000,0.0804325566,0.0944628492,0.0016946960,0.0024076137,0.0752282068,0.0702976361,0.0237547718,0.0036967306,0.0745850652,0.0388323478,0.0221657287,0.0245926790,0.0161533337,0.0139512168,0.0038597239,0.0017198734,0.0000000000,0.0000000000,0.0393362269,0.0150203463,0.0148520209,0.0659889430,0.0000000000,0.0000000000,0.0417686254,0.0295123942,0.0000000255,0.0000000000,0.0000000000,0.0000000000,-0.0669897944,0.0727478266,-0.0155777056,-0.0672232956,0.0727555230,-0.0109854350
04:44:37:34.881,61,0.0743756518,0.1465842873,0.0000000000,0.0865507871,0.0000000000,0.0000000000,0.0000000000,0.0744786710,0.1448630244,0.1233870164,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0246171635,0.0182387717,0.0000000000,0.0273890216,0.0246294197,0.0566977262,0.1090278476,0.0087450007,0.0000000000,0.0000000000,0.0000000000,0.0798014998,0.0939745978,0.0018909526,0.0026475147,0.0753571615,0.0706807449,0.0238601062,0.0038644001,0.0745095536,0.0383122079,0.0218647830,0.0242302474,0.0167292040,0.0145627018,0.0039210045,0.0017803434,0.0000000000,0.0000000000,0.0393724442,0.0153520741,0.0151826320,0.0652602986,0.0000000000,0.0000000000,0.0418617316,0.0295826532,0.0000000170,0.0000000000,0.0000000000,0.0000000000,-0.0679497048,0.0741464347,-0.0159159154,-0.0681267753,0.0741540417,-0.0112241060
04:44:37:35.882,61,0.0744306371,0.1459618062,0.0000000000,0.0855268389,0.0000000000,0.0000000000,0.0000000000,0.0745306239,0.1442583352,0.1222510263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0250718389,0.0182616916,0.0000000000,0.0280650351,0.0254610348,0.0570287481,0.1089473739,0.0085975546,0.0000000000,0.0000000000,0.0000000000,0.0907544494,0.1038803160,0.0019976180,0.0027990900,0.0756550357,0.0711598843,0.0239927825,0.0039581871,0.0748903975,0.0381344892,0.0216058288,0.0239206497,0.0172350556,0.0150874136,0.0039639585,0.0018262959,0.0000000000,0.0000000000,0.0394726582,0.0156445224,0.0154763777,0.0642628297,0.0000000000,0.0000000000,0.0417947583,0.0295229908,0.0000000067,0.0000000000,0.0000000000,0.0000000000,-0.0673259944,0.0738262981,-0.0157650597,-0.0675144047,0.0738338903,-0.0110953683
04:44:37:36.884,61,0.0743255615,0.1456542611,0.0000000000,0.0838769153,0.0000000000,0.0000000000,0.0000000000,0.0744229928,0.1439753771,0.1204385087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0255103931,0.0183062200,0.0000000000,0.0286204908,0.0260915868,0.0574951991,0.1088896096,0.0085359514,0.0000000000,0.0000000000,0.0000000000,0.1011053994,0.1156361103,0.0020759809,0.0029205738,0.0761184171,0.0717742890,0.0241981205,0.0040272009,0.0755423084,0.0381755866,0.0214311350,0.0236876700,0.0176949389,0.0155588239,0.0039956886,0.0018495151,0.0000000000,0.0000000000,0.0395510197,0.0160066765,0.0158419516,0.0636558905,0.0000000000,0.0000000000,0.0417894870,0.0294553060,0.0000000134,0.0000000000,0.0000000000,0.0000000000,-0.0663236007,0.0736617744,-0.0155642610,-0.0665243119,0.0736694112,-0.0109064542
04:44:37:37.886,61,0.0742603689,0.1449513882,0.0000000000,0.0826432481,0.0000000000,0.0000000000,0.0000000000,0.0743597969,0.1432929784,0.1190961897,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0260341540,0.0174711160,0.0000000000,0.0289972648,0.0264372360,0.0575482659,0.1089744791,0.0084981183,0.0000000000,0.0000000000,0.0000000000,0.1068889797,0.1261961907,0.0021458298,0.0029885601,0.0763292462,0.0723168999,0.0246279277,0.0040950920,0.0786261484,0.0385582149,0.0214120708,0.0235450715,0.0179117080,0.0158276428,0.0040419013,0.0018720358,0.0000000000,0.0000000000,0.0397206470,0.0160619430,0.0158993863,0.0636057258,0.0000000000,0.0000000000,0.0418065190,0.0293889008,0.0000000491,0.0000000000,0.0000000000,0.0000000000,-0.0655860975,0.0733001381,-0.0153888594,-0.0657861233,0.0733078048,-0.0107535580
04:44:37:38.887,61,0.0743260384,0.1417419612,0.0000000000,0.0808356628,0.0000000000,0.0000000000,0.0000000000,0.0744266957,0.1401249617,0.1170894802,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0260798428,0.0171260759,0.0000000000,0.0288378652,0.0261949040,0.0563947670,0.1085695401,0.0086251749,0.0000000000,0.0000000000,0.0000000000,0.1097115427,0.1301918775,0.0020677797,0.0028726871,0.0765835866,0.0725615546,0.0245528352,0.0040071052,0.0798214674,0.0388765112,0.0212114099,0.0232895594,0.0178690329,0.0157578383,0.0039943317,0.0018122226,0.0000000000,0.0000000000,0.0397728533,0.0161188953,0.0159568097,0.0633576140,0.0000000000,0.0000000000,0.0418429561,0.0294143129,0.0000002504,0.0000000000,0.0000000000,0.0000000000,-0.0645050779,0.0716699958,-0.0150066167,-0.0647139847,0.0716777518,-0.0104770493
04:44:37:39.889,61,0.0744420588,0.1400824785,0.0000000000,0.0802623034,0.0000000000,0.0000000000,0.0000000000,0.0745442510,0.1384833753,0.1163744852,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0259239469,0.0170653723,0.0000000000,0.0269612744,0.0233898759,0.0555816144,0.1081476957,0.0086971978,0.0000000000,0.0000000000,0.0000000000,0.1393594742,0.1460833251,0.0018422822,0.0026050571,0.0767984316,0.0725340918,0.0242167152,0.0037397682,0.0888230279,0.0428011268,0.0213407148,0.0234625489,0.0175569151,0.0154084675,0.0039310330,0.0017537634,0.0000000000,0.0000000000,0.0395622626,0.0161205716,0.0159570631,0.0635836720,0.0000000000,0.0000000000,0.0416933000,0.0293683037,0.0000006598,0.0000000000,0.0000000000,0.0000000000,-0.0641248077,0.0708290935,-0.0148424953,-0.0643765330,0.0708369091,-0.0103744548
04:44:37:40.890,61,0.0746322945,0.1396150738,0.0000000000,0.0785691813,0.0000000000,0.0000000000,0.0000000000,0.0747331157,0.1380398571,0.1145911738,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0266316347,0.0173211247,0.0000000000,0.0266272742,0.0227559973,0.0554707497,0.1082436070,0.0091498401,0.0000000000,0.0000000000,0.0000000000,0.1620008945,0.1842762977,0.0017800283,0.0025342868,0.0790278018,0.0732062310,0.0247258935,0.0036235475,0.0985508114,0.0474311337,0.0217213482,0.0238762554,0.0175947007,0.0153632602,0.0039576320,0.0017468540,0.0000000000,0.0000000000,0.0394959413,0.0160533357,0.0158937592,0.0637323260,0.0000000000,0.0000000000,0.0416678451,0.0292640608,0.0000006500,0.0000000000,0.0000000000,0.0000000000,-0.0631395802,0.0705844611,-0.0146392472,-0.0633604974,0.0705922320,-0.0101805609
04:44:37:41.891,61,0.0744272172,0.1366852820,0.0000000000,0.0742125362,0.0000000000,0.0000000000,0.0000000000,0.0745265186,0.1351819038,0.1098852977,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0280753952,0.0177457575,0.0000000000,0.0267151669,0.0226937570,0.0558649972,0.1087977141,0.0096936263,0.0000000000,0.0000000000,0.0000000000,0.1698897034,0.1948897988,0.0017744836,0.0025370941,0.0836033374,0.0760170221,0.0251223315,0.0036159996,0.1018711999,0.0490764938,0.0220889337,0.0242845193,0.0179679170,0.0156118963,0.0039216354,0.0016768677,0.0000000000,0.0000000000,0.0394114330,0.0162777901,0.0161234569,0.0641302392,0.0000000000,0.0000000000,0.0414294861,0.0289619472,0.0000006148,0.0000000000,0.0000000000,0.0000000000,-0.0605554283,0.0690839440,-0.0140135251,-0.0607525893,0.0690917894,-0.0096450346
04:44:37:42.893,61,0.0739277750,0.1354656965,0.0000000000,0.0738053322,0.0000000000,0.0000000000,0.0000000000,0.0740275532,0.1339742988,0.1094016805,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0328620188,0.0180279389,0.0000000000,0.0267118420,0.0225022137,0.0559385419,0.1092737243,0.0099864360,0.0000000000,0.0000000000,0.0000000000,0.2400628328,0.2533594072,0.0016130009,0.0023713275,0.0851630419,0.0770780295,0.0264817923,0.0035119068,0.1172580421,0.0597120635,0.0226063095,0.0248339530,0.0178829841,0.0154843684,0.0038815893,0.0016266886,0.0000000000,0.0000000000,0.0391779579,0.0161567274,0.0160058700,0.0647103190,0.0000000000,0.0000000000,0.0408289097,0.0284055695,0.0000004129,0.0000000000,0.0000000000,0.0000000000,-0.0602984950,0.0684663802,-0.0139001328,-0.0605125092,0.0684742108,-0.0095741954
04:44:37:43.895,61,0.0732782334,0.1324233413,0.0000000000,0.0711374581,0.0000000000,0.0000000000,0.0000000000,0.0733791143,0.1309830099,0.1064176559,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0351364054,0.0183065683,0.0000000000,0.0268037356,0.0224654283,0.0563685894,0.1098876745,0.0101896944,0.0000000000,0.0000000000,0.0000000000,0.2449813336,0.2576838434,0.0014874890,0.0022510891,0.0863316506,0.0781016722,0.0273450594,0.0034396937,0.1220334619,0.0630724207,0.0231297929,0.0253859069,0.0179140903,0.0154871158,0.0038353880,0.0015728507,0.0000000000,0.0000000000,0.0387689136,0.0159046929,0.0157569889,0.0655618533,0.0000000000,0.0000000000,0.0402269773,0.0278410036,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0586697385,0.0669182837,-0.0134457592,-0.0589192547,0.0669262484,-0.0092243850
04:44:37:44.897,61,0.0726196468,0.1274138540,0.0000000000,0.0666527748,0.0000000000,0.0000000000,0.0000000000,0.0727200359,0.1260557622,0.1014924869,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0363497324,0.0186829101,0.0000000000,0.0268669035,0.0223935973,0.0566467755,0.1103182882,0.0103955204,0.0000000000,0.0000000000,0.0000000000,0.2273362130,0.2401609570,0.0013617339,0.0021355022,0.0868665352,0.0785780996,0.0280181784,0.0033512276,0.1245804653,0.0649921596,0.0236298554,0.0259212889,0.0177785438,0.0153222540,0.0037823359,0.0015173516,0.0000000000,0.0000000000,0.0382841490,0.0154734245,0.0153298993,0.0661724508,0.0000000000,0.0000000000,0.0396285020,0.0273002386,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0559789389,0.0643703490,-0.0127075221,-0.0562384762,0.0643784478,-0.0086496435
04:44:37:45.898,61,0.0721926764,0.1220174432,0.0000000000,0.0614124499,0.0000000000,0.0000000000,0.0000000000,0.0722923130,0.1207512394,0.0957369208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366738811,0.0188601557,0.0000000000,0.0268165227,0.0222344138,0.0571530499,0.1125845611,0.0103640659,0.0000000000,0.0000000000,0.0000000000,0.2188233584,0.2315883934,0.0011685392,0.0019418831,0.0858773291,0.0783053339,0.0283991341,0.0031803974,0.1266449839,0.0666496381,0.0241213478,0.0263882093,0.0172241498,0.0148314340,0.0037726269,0.0015115074,0.0000000000,0.0000000000,0.0380424038,0.0149770994,0.0148377260,0.0673181564,0.0000000000,0.0000000000,0.0392456539,0.0269509181,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0528267696,0.0616260171,-0.0118852723,-0.0531012267,0.0616342649,-0.0080039687
04:44:37:46.900,61,0.0719598457,0.1162772849,0.0000000000,0.0579632185,0.0000000000,0.0000000000,0.0000000000,0.0720612332,0.1150806993,0.0918775201,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0357557125,0.0188057926,0.0000000000,0.0267991256,0.0222045425,0.0821694210,0.1620406806,0.0101190722,0.0000000000,0.0000000000,0.0000000000,0.2157205045,0.2283679396,0.0008755945,0.0016307592,0.0843630731,0.0778128579,0.0281712003,0.0029726510,0.1287843287,0.0677329600,0.0245950036,0.0268246997,0.0158225093,0.0141912764,0.0037349144,0.0014783882,0.0000000000,0.0000000000,0.0375207886,0.0146944355,0.0145532796,0.0874317735,0.0000000000,0.0000000000,0.0393054783,0.0269067697,0.0000000066,0.0000000000,0.0000000000,0.0000000000,-0.0507284030,0.0587168187,-0.0112394597,-0.0510409810,0.0587252006,-0.0075498596
04:44:37:47.901,61,0.0717994869,0.1118218377,0.0000000000,0.0576657504,0.0000000000,0.0000000000,0.0000000000,0.0719040185,0.1106495559,0.0914209858,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0334265903,0.0187249575,0.0000000000,0.0266995765,0.0220672712,0.0884013623,0.1710048616,0.0098550180,0.0000000000,0.0000000000,0.0000000000,0.2035917342,0.2156850249,0.0005903761,0.0013145930,0.0818290710,0.0761036426,0.0278122164,0.0027975047,0.1297607869,0.0683427900,0.0249923710,0.0272072405,0.0142029021,0.0131989690,0.0036531270,0.0014107829,0.0000000000,0.0000000000,0.0368662477,0.0143672153,0.0142235979,0.0932655707,0.0000000000,0.0000000000,0.0393813141,0.0269217845,0.0000000794,0.0000000000,0.0000000000,0.0000000000,-0.0505104735,0.0564674586,-0.0109788161,-0.0508746728,0.0564759895,-0.0074418234
04:44:37:48.903,61,0.0716413036,0.1064442694,0.0000000000,0.0585237220,0.0000000000,0.0000000000,0.0000000000,0.0717511028,0.1052859053,0.0922214165,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0323877335,0.0187192168,0.0000000000,0.0264348350,0.0217607077,0.0912499577,0.1689335853,0.0095867179,0.0000000000,0.0000000000,0.0000000000,0.2140160948,0.2239191383,0.0001745915,0.0008488662,0.0805321857,0.0748370886,0.0271587130,0.0025652046,0.1305177212,0.0688533485,0.0252558719,0.0275040939,0.0129735107,0.0121866912,0.0034824144,0.0012627521,0.0000000000,0.0000000000,0.0362093635,0.0141588831,0.0140102450,0.0963277817,0.0000000000,0.0000000000,0.0395775922,0.0270404294,0.0000003266,0.0000000000,0.0000000000,0.0000000000,-0.0509988517,0.0537568182,-0.0107871536,-0.0514074266,0.0537654981,-0.0074312389
04:44:37:49.904,61,0.0714031383,0.1017382145,0.0000000000,0.0581514165,0.0000000000,0.0000000000,0.0000000000,0.0715172514,0.1006042212,0.0917882547,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0316163674,0.0187572036,0.0000000000,0.0264109131,0.0217077769,0.0927723199,0.1697462052,0.0092959926,0.0000000000,0.0000000000,0.0000000000,0.2158903778,0.2251903862,0.0000000000,0.0004006715,0.0789420828,0.0727691874,0.0264870208,0.0024267987,0.1307979673,0.0689529628,0.0254494138,0.0277208798,0.0119959526,0.0113457739,0.0032734231,0.0010825857,0.0000000000,0.0000000000,0.0355846621,0.0142134856,0.0140608866,0.0980492532,0.0000000000,0.0000000000,0.0398997180,0.0272683315,0.0000005836,0.0000000000,0.0000000000,0.0000000000,-0.0507946908,0.0513808280,-0.0105168838,-0.0511962771,0.0513895676,-0.0073116329
04:44:37:50.906,61,0.0712812319,0.0986389667,0.0000000000,0.0541877337,0.0000000000,0.0000000000,0.0000000000,0.0713947117,0.0975652412,0.0874465927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0308382008,0.0188915394,0.0000000000,0.0267437603,0.0220810696,0.0933491290,0.1653878391,0.0092257261,0.0000000000,0.0000000000,0.0000000000,0.1823928058,0.2011350542,0.0000000000,0.0001274966,0.0781299248,0.0718618855,0.0259913988,0.0023904992,0.1254694462,0.0666753575,0.0252724215,0.0274873115,0.0114538092,0.0108465441,0.0031404800,0.0009524123,0.0000000000,0.0000000000,0.0352794193,0.0140874190,0.0139369015,0.0975839645,0.0000000000,0.0000000000,0.0403972752,0.0275891647,0.0000006326,0.0000000000,0.0000000000,0.0000000000,-0.0484004021,0.0498040915,-0.0099836439,-0.0488132499,0.0498129353,-0.0068793911
04:44:37:51.908,61,0.0711701363,0.0925330296,0.0000000000,0.0495034605,0.0000000000,0.0000000000,0.0000000000,0.0712874383,0.0915393382,0.0822713524,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0309178680,0.0167049747,0.0000000000,0.0286350995,0.0247778911,0.0936777964,0.1621957719,0.0088547198,0.0000000000,0.0000000000,0.0000000000,0.1743696034,0.1954397410,0.0000000000,0.0000000000,0.0774640441,0.0717327818,0.0261012241,0.0025707318,0.1209857687,0.0641990229,0.0251478981,0.0272036940,0.0114431269,0.0109279491,0.0030675046,0.0008801835,0.0000000000,0.0000000000,0.0350317806,0.0136558916,0.0135076195,0.0966937914,0.0000000000,0.0000000000,0.0408784449,0.0278702695,0.0000005752,0.0000000000,0.0000000000,0.0000000000,-0.0455619320,0.0467094779,-0.0092457244,-0.0460010692,0.0467184708,-0.0063414467
04:44:37:52.909,61,0.0710673407,0.0894434750,0.0000000000,0.0443985797,0.0000000000,0.0000000000,0.0000000000,0.0711886212,0.0885203555,0.0767109096,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0309182219,0.0110826660,0.0000000000,0.0313804522,0.0299903564,0.0939930230,0.1590357274,0.0083750207,0.0000000000,0.0000000000,0.0000000000,0.1370340586,0.1538134217,0.0000000000,0.0000000000,0.0767289996,0.0716927350,0.0263809487,0.0028613331,0.1069781706,0.0550897941,0.0247882493,0.0264986828,0.0117768394,0.0116496533,0.0031653976,0.0009720582,0.0000000000,0.0000000000,0.0350015908,0.0129774651,0.0128337909,0.0936504826,0.0000000000,0.0000000000,0.0414744467,0.0282984357,0.0000003305,0.0000000000,0.0000000000,0.0000000000,-0.0424845517,0.0451373160,-0.0086287037,-0.0429256670,0.0451464131,-0.0058232942
04:44:37:53.911,61,0.0708921775,0.0911678597,0.0000000000,0.0455562100,0.0000000000,0.0000000000,0.0000000000,0.0710174367,0.0902252346,0.0779649168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0310543198,0.0090046125,0.0000000000,0.0326310992,0.0318855979,0.0940554217,0.1568054855,0.0078001837,0.0000000000,0.0000000000,0.0000000000,0.1496916860,0.1692096442,0.0000000000,0.0000000000,0.0761574134,0.0719296634,0.0266038515,0.0030983391,0.1027787179,0.0522427894,0.0245339386,0.0259952582,0.0120696565,0.0121357981,0.0032080300,0.0010185974,0.0000000000,0.0000000000,0.0347969793,0.0122911427,0.0121498602,0.0923486426,0.0000000000,0.0000000000,0.0418898799,0.0285908841,0.0000000743,0.0000000000,0.0000000000,0.0000000000,-0.0431715846,0.0460101813,-0.0088135898,-0.0436210334,0.0460192040,-0.0059541506
04:44:37:54.913,61,0.0707720518,0.0900072381,0.0000000000,0.0428280868,0.0000000000,0.0000000000,0.0000000000,0.0708979070,0.0891008005,0.0749637932,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0308588520,0.0081610698,0.0000000000,0.0340111777,0.0333164819,0.0935878456,0.1540531963,0.0073218876,0.0000000000,0.0000000000,0.0000000000,0.1096048579,0.1248282865,0.0000000000,0.0000000000,0.0754375681,0.0717899427,0.0265963487,0.0033726816,0.0966082439,0.0488372855,0.0239427164,0.0251630154,0.0123992395,0.0125288367,0.0032747800,0.0010937368,0.0000000000,0.0000000000,0.0344346128,0.0117231868,0.0115832444,0.0879864395,0.0000000000,0.0000000000,0.0423158407,0.0289821271,0.0000000163,0.0000000000,0.0000000000,0.0000000000,-0.0415068567,0.0454178900,-0.0085051088,-0.0419762060,0.0454269871,-0.0056855883
04:44:37:55.914,61,0.0706026256,0.0890615135,0.0000000000,0.0429899022,0.0000000000,0.0000000000,0.0000000000,0.0707286894,0.0881559253,0.0751813650,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0305885747,0.0078202402,0.0000000000,0.0358209163,0.0348823890,0.0915139169,0.1512501389,0.0069079138,0.0000000000,0.0000000000,0.0000000000,0.0980692506,0.1131141335,0.0000000000,0.0001358992,0.0747440085,0.0715300366,0.0264714919,0.0036822346,0.0868300349,0.0435534306,0.0227086283,0.0234971549,0.0127488188,0.0128777567,0.0033321383,0.0011620125,0.0000000000,0.0000000000,0.0340811945,0.0112382527,0.0110987928,0.0822008699,0.0000000000,0.0000000000,0.0426834673,0.0293592848,0.0000000069,0.0000000000,0.0000000000,0.0000000000,-0.0416345671,0.0449411720,-0.0084815174,-0.0420758054,0.0449502990,-0.0056881784
04:44:37:56.916,61,0.0703149661,0.0891778469,0.0000000000,0.0437143855,0.0000000000,0.0000000000,0.0000000000,0.0704403371,0.0882628411,0.0760188922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0300892964,0.0079170130,0.0000000000,0.0367877893,0.0358061306,0.0894042179,0.1485886425,0.0064568887,0.0000000000,0.0000000000,0.0000000000,0.0914065763,0.1063087210,0.0000000000,0.0002733374,0.0740608647,0.0711367577,0.0259418953,0.0039347699,0.0768994763,0.0375629589,0.0211778283,0.0219035130,0.0131257549,0.0131920278,0.0033117305,0.0011655041,0.0000000000,0.0000000000,0.0336022899,0.0111030741,0.0109602045,0.0778600648,0.0000000000,0.0000000000,0.0429789685,0.0297250990,0.0000000089,0.0000000000,0.0000000000,0.0000000000,-0.0421006307,0.0450016409,-0.0085579073,-0.0425130613,0.0450107083,-0.0057565598
04:44:37:57.917,61,0.0701543018,0.0916608721,0.0000000000,0.0474847741,0.0000000000,0.0000000000,0.0000000000,0.0702766478,0.0906913057,0.0802442804,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0294499863,0.0080940798,0.0000000000,0.0374055617,0.0363893248,0.0873541757,0.1453477889,0.0059137694,0.0000000000,0.0000000000,0.0000000000,0.0843689889,0.0989348367,0.0000000000,0.0004548572,0.0733106360,0.0706606880,0.0252991840,0.0041483473,0.0715837404,0.0340095498,0.0202446003,0.0209344104,0.0134712113,0.0134706544,0.0032860851,0.0011723661,0.0000000000,0.0000000000,0.0330300629,0.0108946366,0.0107507026,0.0746381432,0.0000000000,0.0000000000,0.0433055162,0.0301523842,0.0000000141,0.0000000000,0.0000000000,0.0000000000,-0.0444384739,0.0462639630,-0.0090313107,-0.0447843298,0.0462729558,-0.0061404454
04:44:37:58.919,61,0.0700973123,0.0971572474,0.0000000000,0.0550990887,0.0000000000,0.0000000000,0.0000000000,0.0702156126,0.0960752591,0.0886523500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0288502090,0.0080873352,0.0000000000,0.0377820954,0.0368242674,0.0863140002,0.1411810666,0.0053504300,0.0000000000,0.0000000000,0.0000000000,0.0758057162,0.0916407928,0.0001628032,0.0006930723,0.0726218522,0.0703324005,0.0246105772,0.0043357341,0.0674629658,0.0314600952,0.0195801966,0.0202438552,0.0140305739,0.0139727974,0.0033163140,0.0012279279,0.0000000000,0.0000000000,0.0321987383,0.0105410041,0.0103974510,0.0714875311,0.0000000000,0.0000000000,0.0437620953,0.0306750946,0.0000000377,0.0000000000,0.0000000000,0.0000000000,-0.0490832180,0.0490593463,-0.0100177852,-0.0493670776,0.0490681753,-0.0069413036
04:44:37:59.921,61,0.0701108426,0.1026123241,0.0000000000,0.0607816763,0.0000000000,0.0000000000,0.0000000000,0.0702235326,0.1014389098,0.0948993042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0283570662,0.0079999184,0.0000000000,0.0380381718,0.0371929929,0.0858106837,0.1352846920,0.0048800386,0.0000000000,0.0000000000,0.0000000000,0.0706099719,0.0876483247,0.0004672968,0.0010206378,0.0720745847,0.0701731518,0.0240313280,0.0045313262,0.0650347024,0.0299240816,0.0191284008,0.0197728723,0.0151786245,0.0148634696,0.0034358730,0.0013576741,0.0000000000,0.0000000000,0.0313302353,0.0101076644,0.0099666100,0.0687465668,0.0000000000,0.0000000000,0.0443436578,0.0312764011,0.0000000737,0.0000000000,0.0000000000,0.0000000000,-0.0525202081,0.0518310517,-0.0108361971,-0.0527804270,0.0518397465,-0.0075807497
04:44:38:00.922,61,0.0701075420,0.1104322523,0.0000000000,0.0673014075,0.0000000000,0.0000000000,0.0000000000,0.0702142939,0.1091434434,0.1020943969,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0280793607,0.0078004901,0.0000000000,0.0382274017,0.0375257246,0.0858457237,0.1288928688,0.0045313779,0.0000000000,0.0000000000,0.0000000000,0.0684324801,0.0859687179,0.0008103134,0.0013829041,0.0717948526,0.0703318417,0.0235673729,0.0046863770,0.0636135191,0.0289457571,0.0187681653,0.0193803906,0.0169830471,0.0163923018,0.0036556697,0.0015741495,0.0000000000,0.0000000000,0.0305691510,0.0095952395,0.0094567621,0.0666856170,0.0000000000,0.0000000000,0.0449044965,0.0318417139,0.0000000807,0.0000000000,0.0000000000,0.0000000000,-0.0564611703,0.0558022261,-0.0118824821,-0.0566873327,0.0558107123,-0.0083697364
04:44:38:01.924,61,0.0700874180,0.1171411723,0.0000000000,0.0722369030,0.0000000000,0.0000000000,0.0000000000,0.0701886639,0.1157578975,0.1075851247,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0279604103,0.0076279459,0.0000000000,0.0383690856,0.0377572328,0.0858074650,0.1263924837,0.0041143904,0.0000000000,0.0000000000,0.0000000000,0.0701797158,0.0871338993,0.0010743029,0.0016691451,0.0716866404,0.0706931204,0.0232273471,0.0048027025,0.0630406663,0.0284248721,0.0185105056,0.0190923233,0.0178788044,0.0172138959,0.0037999407,0.0017302289,0.0000000000,0.0000000000,0.0299356654,0.0091324011,0.0089959642,0.0657288209,0.0000000000,0.0000000000,0.0452969186,0.0323059410,0.0000000790,0.0000000000,0.0000000000,0.0000000000,-0.0594575256,0.0592093319,-0.0127417929,-0.0596381947,0.0592175648,-0.0090050548
